Time	Price	Holding	Value	Funds	Shares	PeriodRate	ExpectedGain	TotalInput	Target	Diff	EndValue	Realized	TotalValue	Liquid	Profit
2020-02-10T16:35:00.435Z	9878.79	0.16088595	1589.36	10	0.00101024	0.00002175	0.0353	1560	1634.13	-44.77	1599.36	70.00	1669.36	109.36	7.01%
2020-02-10T18:35:01.342Z	9837.91	0.16189619	1592.72	10	0.00101444	0.00002175	0.0355	1570	1644.17	-51.45	1602.72	70.00	1672.72	102.72	6.54%
2020-02-10T20:35:00.409Z	9854.25	0.16291063	1605.36	10	0.00101276	0.00002174	0.0357	1580	1654.21	-48.84	1615.36	70.00	1685.36	105.36	6.67%
2020-02-10T22:35:00.402Z	9822.85	0.16392339	1610.19	10	0.001016	0.00002175	0.0360	1590	1664.25	-54.05	1620.19	70.00	1690.19	100.19	6.30%
2020-02-11T00:35:00.440Z	9784.99	0.16493939	1613.93	10	0.00101993	0.00002175	0.0362	1600	1674.29	-60.36	1623.93	70.00	1693.93	93.93	5.87%
2020-02-11T02:35:00.430Z	9777.26	0.16595932	1622.63	10	0.00102073	0.00002175	0.0364	1610	1684.33	-61.7	1632.63	70.00	1702.63	92.63	5.75%
2020-02-11T04:35:00.430Z	9745.91	0.16698005	1627.37	10	0.00102402	0.00002175	0.0366	1620	1694.37	-66.99	1637.37	70.00	1707.37	87.37	5.39%
2020-02-11T06:35:00.445Z	9769.13	0.16800407	1641.25	10	0.00102163	0.00002175	0.0368	1630	1704.41	-63.15	1651.25	70.00	1721.25	91.25	5.60%
2020-02-11T08:35:00.440Z	9730.26	0.16902570	1644.66	10	0.00102567	0.00002175	0.0371	1640	1714.45	-69.78	1654.66	70.00	1724.66	84.66	5.16%
2020-02-11T10:35:00.474Z	9780.99	0.17005137	1663.27	10	0.00102034	0.00002175	0.0373	1650	1724.49	-61.22	1673.27	70.00	1743.27	93.27	5.65%
2020-02-11T12:35:01.438Z	9869.76	0.17107171	1688.44	10	0.00101117	0.00002175	0.0375	1660	1734.53	-46.09	1698.44	70.00	1768.44	108.44	6.53%
2020-02-11T14:35:05.113Z	9874.42	0.17208288	1699.22	10	0.00101069	0.00002176	0.0377	1670	1744.57	-45.35	1709.22	70.00	1779.22	109.22	6.54%
2020-02-11T16:35:03.595Z	10245.36	0.17309357	1773.41	(10)	-0.00097585	0.00002174	0.0379	1670	1754.61	18.8	1763.41	80.00	1843.41	173.41	10.38%
2020-02-11T18:35:03.553Z	10292.79	0.17211772	1771.57	(10)	-0.00097145	0.00002175	0.0382	1670	1764.65	6.92	1761.57	90.00	1851.57	181.57	10.87%
2020-02-11T20:35:00.738Z	10270.60	0.17114627	1757.77	10	0.00097193	0.00002174	0.0384	1680	1774.69	-16.91	1767.77	90.00	1857.77	177.77	10.58%
2020-02-11T22:35:00.459Z	10251.25	0.17211820	1764.43	10	0.00097355	0.00002175	0.0386	1690	1784.73	-20.3	1774.43	90.00	1864.43	174.43	10.32%
2020-02-12T00:35:00.435Z	10272.43	0.17309175	1778.07	10	0.00097145	0.00002175	0.0388	1700	1794.77	-16.7	1788.07	90.00	1878.07	178.07	10.47%
2020-02-12T02:35:00.423Z	10291.04	0.17406320	1791.29	10	0.00096977	0.00002175	0.0390	1710	1804.81	-13.52	1801.29	90.00	1891.29	181.29	10.60%
2020-02-12T04:35:03.079Z	10320.63	0.17503297	1806.45	10	0.00096699	0.00002175	0.0393	1720	1814.85	-8.4	1816.45	90.00	1906.45	186.45	10.84%
2020-02-12T06:35:00.431Z	10328.08	0.17599996	1817.74	10	0.00096606	0.00002174	0.0395	1730	1824.89	-7.15	1827.74	90.00	1917.74	187.74	10.85%
2020-02-12T08:35:00.442Z	10310.45	0.17696602	1824.60	10	0.00096795	0.00002175	0.0397	1740	1834.93	-10.33	1834.60	90.00	1924.60	184.6	10.61%
2020-02-12T10:35:00.457Z	10334.25	0.17793397	1838.81	10	0.00096552	0.00002175	0.0399	1750	1844.97	-6.16	1848.81	90.00	1938.81	188.81	10.79%
2020-02-12T12:35:00.433Z	10335.22	0.17889949	1848.97	10	0.00096564	0.00002175	0.0401	1760	1855.01	-6.04	1858.97	90.00	1948.97	188.97	10.74%
2020-02-12T14:35:00.698Z	10390.00	0.17986513	1868.80	(10)	-0.00096246	0.00002175	0.0403	1760	1865.05	3.75	1858.80	100.00	1958.80	198.8	11.30%
2020-02-12T16:35:00.421Z	10374.65	0.17890267	1856.05	10	0.00096196	0.00002175	0.0406	1770	1875.09	-19.04	1866.05	100.00	1966.05	196.05	11.08%
2020-02-12T18:35:00.396Z	10361.01	0.17986463	1863.58	10	0.00096322	0.00002175	0.0408	1780	1885.13	-21.55	1873.58	100.00	1973.58	193.58	10.88%
2020-02-12T20:35:00.412Z	10380.83	0.18082785	1877.14	10	0.00096139	0.00002175	0.0410	1790	1895.17	-18.03	1887.14	100.00	1987.14	197.14	11.01%
2020-02-12T22:35:00.791Z	10391.39	0.18178924	1889.04	10	0.00096047	0.00002175	0.0412	1800	1905.21	-16.17	1899.04	100.00	1999.04	199.04	11.06%
2020-02-13T00:35:00.416Z	10363.67	0.18274971	1893.96	10	0.00096298	0.00002174	0.0414	1810	1915.25	-21.29	1903.96	100.00	2003.96	193.96	10.72%
2020-02-13T02:35:00.440Z	10406.39	0.18371269	1911.79	10	0.00095915	0.00002175	0.0416	1820	1925.29	-13.51	1921.79	100.00	2021.79	201.79	11.09%
2020-02-13T04:35:01.613Z	10425.01	0.18467184	1925.21	10	0.00095731	0.00002175	0.0419	1830	1935.33	-10.13	1935.21	100.00	2035.21	205.21	11.21%
2020-02-13T06:35:00.408Z	10465.00	0.18562915	1942.61	10	0.00095365	0.00002174	0.0421	1840	1945.37	-2.76	1952.61	100.00	2052.61	212.61	11.55%
2020-02-13T08:35:00.331Z	10213.65	0.18658280	1905.69	10	0.00097693	0.00002175	0.0423	1850	1955.41	-49.72	1915.69	100.00	2015.69	165.69	8.96%
2020-02-13T10:35:00.682Z	10193.99	0.18755973	1911.98	10	0.00097901	0.00002175	0.0425	1860	1965.45	-53.47	1921.98	100.00	2021.98	161.98	8.71%
2020-02-13T12:35:00.405Z	10184.90	0.18853874	1920.25	10	0.00097999	0.00002175	0.0427	1870	1975.49	-55.24	1930.25	100.00	2030.25	160.25	8.57%
2020-02-13T14:35:00.431Z	10268.81	0.18951873	1946.13	10	0.00097148	0.00002175	0.0430	1880	1985.53	-39.4	1956.13	100.00	2056.13	176.13	9.37%
2020-02-13T16:35:00.454Z	10251.80	0.19049021	1952.87	10	0.00097349	0.00002175	0.0432	1890	1995.57	-42.71	1962.87	100.00	2062.87	172.87	9.15%
2020-02-13T18:35:00.457Z	10206.83	0.19146370	1954.24	10	0.00097778	0.00002175	0.0434	1900	2005.61	-51.38	1964.24	100.00	2064.24	164.24	8.64%
2020-02-13T20:35:00.737Z	10212.91	0.19244148	1965.39	10	0.00097719	0.00002175	0.0436	1910	2015.65	-50.27	1975.39	100.00	2075.39	165.39	8.66%
2020-02-13T22:35:00.780Z	10220.00	0.19341867	1976.74	10	0.00097652	0.00002175	0.0438	1920	2025.69	-48.96	1986.74	100.00	2086.74	166.74	8.68%
2020-02-14T00:35:00.425Z	10194.99	0.19439519	1981.86	10	0.00097894	0.00002175	0.0440	1930	2035.73	-53.88	1991.86	100.00	2091.86	161.86	8.39%
2020-02-14T02:35:00.412Z	10255.44	0.19537413	2003.65	10	0.00097308	0.00002175	0.0443	1940	2045.77	-42.13	2013.65	100.00	2113.65	173.65	8.95%
2020-02-14T04:35:00.776Z	10217.89	0.19634721	2006.25	10	0.00097653	0.00002175	0.0445	1950	2055.81	-49.56	2016.25	100.00	2116.25	166.25	8.53%
2020-02-14T06:35:00.412Z	10180.64	0.19732374	2008.88	10	0.00098029	0.00002175	0.0447	1960	2065.85	-56.97	2018.88	100.00	2118.88	158.88	8.11%
2020-02-14T08:35:00.416Z	10132.41	0.19830403	2009.30	10	0.00098536	0.00002175	0.0449	1970	2075.89	-66.6	2019.30	100.00	2119.30	149.3	7.58%
2020-02-14T10:35:00.407Z	10259.99	0.19928939	2044.71	10	0.00097271	0.00002175	0.0451	1980	2085.94	-41.23	2054.71	100.00	2154.71	174.71	8.82%
2020-02-14T12:35:00.437Z	10240.20	0.20026210	2050.72	10	0.0009743	0.00002175	0.0454	1990	2095.99	-45.26	2060.72	100.00	2160.72	170.72	8.58%
2020-02-14T14:35:00.426Z	10320.01	0.20123640	2076.76	10	0.00096705	0.00002175	0.0456	2000	2106.04	-29.27	2086.76	100.00	2186.76	186.76	9.34%
2020-02-14T16:35:00.404Z	10291.58	0.20220345	2080.99	10	0.00096952	0.00002175	0.0458	2010	2116.09	-35.09	2090.99	100.00	2190.99	180.99	9.00%
2020-02-14T18:35:00.425Z	10334.99	0.20317297	2099.79	10	0.00096565	0.00002175	0.0460	2020	2126.14	-26.35	2109.79	100.00	2209.79	189.79	9.40%
2020-02-14T20:35:00.450Z	10380.54	0.20413862	2119.07	10	0.00096141	0.00002175	0.0462	2030	2136.19	-17.12	2129.07	100.00	2229.07	199.07	9.81%
2020-02-14T22:35:00.459Z	10356.63	0.20510003	2124.15	10	0.00096363	0.00002175	0.0465	2040	2146.24	-22.09	2134.15	100.00	2234.15	194.15	9.52%
2020-02-15T00:35:00.436Z	10373.52	0.20606366	2137.61	10	0.00096206	0.00002175	0.0467	2050	2156.29	-18.68	2147.61	100.00	2247.61	197.61	9.64%
2020-02-15T02:35:00.439Z	10257.65	0.20702572	2123.60	10	0.00097293	0.00002175	0.0469	2060	2166.34	-42.74	2133.60	100.00	2233.60	173.6	8.43%
2020-02-15T04:35:00.309Z	10278.48	0.20799865	2137.91	10	0.00097096	0.00002175	0.0471	2070	2176.39	-38.48	2147.91	100.00	2247.91	177.91	8.59%
2020-02-15T06:35:00.430Z	10251.99	0.20896961	2142.35	10	0.00097347	0.00002175	0.0473	2080	2186.44	-44.08	2152.35	100.00	2252.35	172.35	8.29%
2020-02-15T08:35:00.426Z	10233.44	0.20994308	2148.44	10	0.00097523	0.00002175	0.0475	2090	2196.49	-48.05	2158.44	100.00	2258.44	168.44	8.06%
2020-02-15T10:35:00.399Z	10272.52	0.21091831	2166.66	10	0.00097152	0.00002175	0.0478	2100	2206.54	-39.88	2176.66	100.00	2276.66	176.66	8.41%
2020-02-15T12:35:00.421Z	10235.32	0.21188983	2168.76	10	0.00097486	0.00002175	0.0480	2110	2216.59	-47.83	2178.76	100.00	2278.76	168.76	8.00%
2020-02-15T14:35:00.442Z	10252.18	0.21286469	2182.33	10	0.00097345	0.00002175	0.0482	2120	2226.64	-44.31	2192.33	100.00	2292.33	172.33	8.13%
2020-02-15T16:35:00.477Z	9939.38	0.21383814	2125.42	10	0.00100366	0.00002175	0.0484	2130	2236.69	-111.27	2135.42	100.00	2235.42	105.42	4.95%
2020-02-15T18:35:00.459Z	9891.36	0.21484180	2125.08	10	0.00100896	0.00002175	0.0486	2140	2246.74	-121.66	2135.08	100.00	2235.08	95.08	4.44%
2020-02-15T20:35:00.409Z	9881.85	0.21585076	2133.00	10	0.00100993	0.00002175	0.0489	2150	2256.79	-123.78	2143.00	100.00	2243.00	93	4.33%
2020-02-15T22:35:00.403Z	9929.92	0.21686069	2153.41	10	0.00100504	0.00002175	0.0491	2160	2266.84	-113.43	2163.41	100.00	2263.41	103.41	4.79%
2020-02-16T00:35:00.399Z	9912.01	0.21786573	2159.49	10	0.00100659	0.00002175	0.0493	2170	2276.89	-117.4	2169.49	100.00	2269.49	99.49	4.58%
2020-02-16T02:35:00.421Z	9987.54	0.21887232	2186.00	10	0.00099924	0.00002175	0.0495	2180	2286.94	-100.94	2196.00	100.00	2296.00	116	5.32%
2020-02-16T04:35:00.585Z	10015.00	0.21987156	2202.01	10	0.0009965	0.00002175	0.0497	2190	2296.99	-94.98	2212.01	100.00	2312.01	122.01	5.57%
2020-02-16T06:35:00.664Z	9975.11	0.22086806	2203.18	10	0.00100049	0.00002175	0.0500	2200	2307.04	-103.86	2213.18	100.00	2313.18	113.18	5.14%
2020-02-16T08:35:00.965Z	9975.71	0.22186855	2213.30	10	0.00100022	0.00002175	0.0502	2210	2317.09	-103.79	2223.30	100.00	2323.30	113.3	5.13%
2020-02-16T10:35:00.724Z	9969.91	0.22286877	2221.98	10	0.00100101	0.00002175	0.0504	2220	2327.14	-105.16	2231.98	100.00	2331.98	111.98	5.04%
2020-02-16T12:35:00.728Z	9939.02	0.22386978	2225.05	10	0.00100412	0.00002175	0.0506	2230	2337.19	-112.14	2235.05	100.00	2335.05	105.05	4.71%
2020-02-16T14:35:00.584Z	9928.71	0.22487390	2232.71	10	0.00100516	0.00002175	0.0508	2240	2347.24	-114.53	2242.71	100.00	2342.71	102.71	4.59%
2020-02-16T16:35:00.536Z	9797.51	0.22587906	2213.05	10	0.00101863	0.00002175	0.0510	2250	2357.29	-144.24	2223.05	100.00	2323.05	73.05	3.25%
2020-02-16T18:35:00.668Z	9801.35	0.22689769	2223.90	10	0.00101823	0.00002175	0.0513	2260	2367.34	-143.44	2233.90	100.00	2333.90	73.9	3.27%
2020-02-16T20:35:00.694Z	9756.72	0.22791592	2223.71	10	0.0010228	0.00002175	0.0515	2270	2377.39	-153.68	2233.71	100.00	2333.71	63.71	2.81%
2020-02-17T00:35:00.689Z	9910.24	0.22893872	2268.84	10	0.00100704	0.00004349	0.1034	2280	2387.49	-118.66	2278.84	100.00	2378.84	98.84	4.34%
2020-02-17T04:35:00.727Z	9790.75	0.22994576	2251.34	10	0.00101938	0.00004349	0.1038	2290	2397.59	-146.25	2261.34	100.00	2361.34	71.34	3.12%
2020-02-17T06:35:03.607Z	9805.21	0.23096514	2264.66	10	0.00101783	0.00002175	0.0522	2300	2407.64	-142.98	2274.66	100.00	2374.66	74.66	3.25%
2020-02-17T08:35:00.990Z	9799.95	0.23198297	2273.42	10	0.00101837	0.00002174	0.0523	2310	2417.69	-144.27	2283.42	100.00	2383.42	73.42	3.18%
2020-02-17T10:35:01.055Z	9744.51	0.23300134	2270.48	10	0.00102411	0.00002175	0.0526	2320	2427.74	-157.26	2280.48	100.00	2380.48	60.48	2.61%
2020-02-17T12:35:03.651Z	9666.01	0.23402545	2262.09	10	0.00103248	0.00002175	0.0528	2330	2437.79	-175.7	2272.09	100.00	2372.09	42.09	1.81%
2020-02-17T14:35:00.737Z	9544.92	0.23505793	2243.61	10	0.00104558	0.00002174	0.0530	2340	2447.84	-204.23	2253.61	100.00	2353.61	13.61	0.58%
2020-02-17T16:35:03.401Z	9664.00	0.23610351	2281.70	10	0.00103256	0.00002175	0.0533	2350	2457.89	-176.19	2291.70	100.00	2391.70	41.7	1.77%
2020-02-17T18:35:01.608Z	9616.00	0.23713607	2280.30	10	0.00103785	0.00002174	0.0534	2360	2467.94	-187.64	2290.30	100.00	2390.30	30.3	1.28%
2020-02-17T21:05:41.639Z	9624.00	0.23817392	2292.19	10	0.00103699	0.0000273	0.0674	2370	2478.01	-185.82	2302.19	100.00	2402.19	32.19	1.36%
2020-02-17T22:35:00.344Z	9648.14	0.23921091	2307.94	10	0.0010344	0.00001618	0.0401	2380	2488.05	-180.11	2317.94	100.00	2417.94	37.94	1.59%
2020-02-18T00:35:00.434Z	9667.22	0.24024531	2322.50	10	0.00103235	0.00002175	0.0541	2390	2498.10	-175.6	2332.50	100.00	2432.50	42.5	1.78%
2020-02-18T02:35:00.415Z	9736.41	0.24127766	2349.18	10	0.00102516	0.00002175	0.0543	2400	2508.15	-158.98	2359.18	100.00	2459.18	59.18	2.47%
2020-02-18T04:35:01.065Z	9773.70	0.24230282	2368.20	10	0.00102097	0.00002175	0.0545	2410	2518.20	-150.01	2378.20	100.00	2478.20	68.2	2.83%
2020-02-18T06:35:00.437Z	9787.79	0.24332379	2381.60	10	0.00101964	0.00002174	0.0548	2420	2528.25	-146.65	2391.60	100.00	2491.60	71.6	2.96%
2020-02-18T08:35:00.333Z	9782.14	0.24434343	2390.20	10	0.00102023	0.00002175	0.0550	2430	2538.30	-148.1	2400.20	100.00	2500.20	70.2	2.89%
2020-02-18T10:35:00.455Z	9709.45	0.24536366	2382.35	10	0.00102786	0.00002175	0.0552	2440	2548.36	-166.01	2392.35	100.00	2492.35	52.35	2.15%
2020-02-18T12:35:00.423Z	9692.76	0.24639152	2388.21	10	0.00102967	0.00002175	0.0554	2450	2558.42	-170.2	2398.21	100.00	2498.21	48.21	1.97%
2020-02-18T14:35:00.416Z	9670.00	0.24742119	2392.56	10	0.00103206	0.00002175	0.0556	2460	2568.48	-175.91	2402.56	100.00	2502.56	42.56	1.73%
2020-02-18T16:35:03.355Z	9896.82	0.24845325	2458.90	10	0.0010084	0.00002175	0.0559	2470	2578.54	-119.64	2468.90	100.00	2568.90	98.9	4.00%
2020-02-18T18:35:01.043Z	10030.00	0.24946165	2502.10	10	0.00099501	0.00002174	0.0561	2480	2588.60	-86.5	2512.10	100.00	2612.10	132.1	5.33%
2020-02-18T20:35:01.002Z	10130.00	0.25045666	2537.13	10	0.00098519	0.00002175	0.0563	2490	2598.66	-61.53	2547.13	100.00	2647.13	157.13	6.31%
2020-02-18T22:35:01.207Z	10148.82	0.25144185	2551.84	10	0.00098336	0.00002175	0.0565	2500	2608.72	-56.88	2561.84	100.00	2661.84	161.84	6.47%
2020-02-19T00:35:01.115Z	10161.10	0.25242521	2564.92	10	0.00098218	0.00002175	0.0567	2510	2618.78	-53.86	2574.92	100.00	2674.92	164.92	6.57%
2020-02-19T02:35:00.557Z	10164.12	0.25340739	2575.66	10	0.00098188	0.00002174	0.0569	2520	2628.84	-53.17	2585.66	100.00	2685.66	165.66	6.57%
2020-02-19T04:35:00.705Z	10128.98	0.25438927	2576.70	10	0.00098529	0.00002175	0.0572	2530	2638.90	-62.19	2586.70	100.00	2686.70	156.7	6.19%
2020-02-19T06:35:00.408Z	10120.74	0.25537456	2584.58	10	0.00098609	0.00002175	0.0574	2540	2648.96	-64.38	2594.58	100.00	2694.58	154.58	6.09%
2020-02-19T08:35:00.343Z	10129.85	0.25636065	2596.89	10	0.00098502	0.00002175	0.0576	2550	2659.02	-62.12	2606.89	100.00	2706.89	156.89	6.15%
2020-02-19T10:35:00.461Z	10150.64	0.25734567	2612.22	10	0.00098314	0.00002175	0.0578	2560	2669.08	-56.85	2622.22	100.00	2722.22	162.22	6.34%
2020-02-19T12:35:00.712Z	10135.70	0.25832881	2618.34	10	0.00098435	0.00002175	0.0580	2570	2679.14	-60.79	2628.34	100.00	2728.34	158.34	6.16%
2020-02-19T14:35:00.427Z	10146.79	0.25931316	2631.20	10	0.00098356	0.00002175	0.0583	2580	2689.20	-58	2641.20	100.00	2741.20	161.2	6.25%
2020-02-19T16:35:00.757Z	10170.01	0.26029672	2647.22	10	0.00098132	0.00002175	0.0585	2590	2699.26	-52.04	2657.22	100.00	2757.22	167.22	6.46%
2020-02-19T18:35:00.347Z	10185.01	0.26127804	2661.12	10	0.00097987	0.00002174	0.0587	2600	2709.32	-48.2	2671.12	100.00	2771.12	171.12	6.58%
2020-02-19T20:35:00.421Z	10125.01	0.26225791	2655.36	10	0.00098568	0.00002175	0.0589	2610	2719.38	-64.01	2665.36	100.00	2765.36	155.36	5.95%
2020-02-19T22:35:00.441Z	9680.02	0.26324359	2548.20	10	0.00103099	0.00002175	0.0591	2620	2729.44	-181.24	2558.20	100.00	2658.20	38.2	1.46%
2020-02-20T00:35:03.672Z	9637.05	0.26427458	2546.83	10	0.00103559	0.00002176	0.0594	2630	2739.50	-192.67	2556.83	100.00	2656.83	26.83	1.02%
2020-02-20T02:35:00.311Z	9529.07	0.26531017	2528.16	10	0.00104732	0.00002174	0.0595	2640	2749.56	-221.4	2538.16	100.00	2638.16	-1.84	-0.07%
2020-02-20T04:35:00.483Z	9569.77	0.26635749	2548.98	10	0.00104287	0.00002175	0.0598	2650	2759.62	-210.64	2558.98	100.00	2658.98	8.98	0.34%
2020-02-20T06:35:00.424Z	9559.91	0.26740036	2556.32	10	0.00104394	0.00002175	0.0600	2660	2769.68	-213.36	2566.32	100.00	2666.32	6.32	0.24%
2020-02-20T08:35:00.424Z	9573.14	0.26844430	2569.85	10	0.0010425	0.00002175	0.0602	2670	2779.74	-209.89	2579.85	100.00	2679.85	9.85	0.37%
2020-02-20T10:35:00.421Z	9628.39	0.26948680	2594.72	10	0.00103652	0.00002175	0.0604	2680	2789.80	-195.08	2604.72	100.00	2704.72	24.72	0.92%
2020-02-20T12:35:00.437Z	9566.10	0.27052332	2587.85	10	0.00104313	0.00002175	0.0607	2690	2799.86	-212.01	2597.85	100.00	2697.85	7.85	0.29%
2020-02-20T14:35:00.419Z	9618.22	0.27156645	2611.99	10	0.00103761	0.00002175	0.0609	2700	2809.92	-197.94	2621.99	100.00	2721.99	21.99	0.81%
2020-02-20T16:35:00.442Z	9555.00	0.27260406	2604.73	10	0.00104448	0.00002175	0.0611	2710	2819.98	-215.25	2614.73	100.00	2714.73	4.73	0.17%
2020-02-20T18:35:00.421Z	9543.50	0.27364854	2611.56	10	0.00104559	0.00002175	0.0613	2720	2830.04	-218.48	2621.56	100.00	2721.56	1.56	0.06%
2020-02-20T20:35:00.424Z	9570.14	0.27469413	2628.86	10	0.00104277	0.00002175	0.0615	2730	2840.10	-211.24	2638.86	100.00	2738.86	8.86	0.32%
2020-02-20T22:35:00.431Z	9611.35	0.27573690	2650.20	10	0.00103778	0.00002175	0.0618	2740	2850.16	-199.96	2660.20	100.00	2760.20	20.2	0.74%
2020-02-21T00:35:00.447Z	9588.53	0.27677468	2653.86	10	0.00104083	0.00002175	0.0620	2750	2860.22	-206.36	2663.86	100.00	2763.86	13.86	0.50%
2020-02-21T02:35:00.418Z	9666.05	0.27781551	2685.38	10	0.00103247	0.00002175	0.0622	2760	2870.28	-184.9	2695.38	100.00	2795.38	35.38	1.28%
2020-02-21T04:35:00.413Z	9695.90	0.27884798	2703.68	10	0.0010293	0.00002175	0.0624	2770	2880.34	-176.66	2713.68	100.00	2813.68	43.68	1.58%
2020-02-21T06:35:00.407Z	9700.67	0.27987728	2715.00	10	0.00102879	0.00002175	0.0626	2780	2890.40	-175.41	2725.00	100.00	2825.00	45	1.62%
2020-02-21T08:35:00.292Z	9639.89	0.28090607	2707.90	10	0.00103522	0.00002175	0.0629	2790	2900.46	-192.56	2717.90	100.00	2817.90	27.9	1.00%
2020-02-21T10:35:00.282Z	9675.00	0.28194129	2727.78	10	0.00103152	0.00002175	0.0631	2800	2910.52	-182.74	2737.78	100.00	2837.78	37.78	1.35%
2020-02-21T12:35:00.315Z	9758.60	0.28297281	2761.42	10	0.00102271	0.00002175	0.0633	2810	2920.58	-159.16	2771.42	100.00	2871.42	61.42	2.19%
2020-02-21T14:35:00.424Z	9737.01	0.28399552	2765.27	10	0.00102495	0.00002175	0.0635	2820	2930.64	-165.38	2775.27	100.00	2875.27	55.27	1.96%
2020-02-21T16:35:00.414Z	9718.01	0.28502047	2769.83	10	0.00102696	0.00002175	0.0637	2830	2940.70	-170.87	2779.83	100.00	2879.83	49.83	1.76%
2020-02-21T19:36:50.476Z	9690.28	0.28604743	2771.88	10	0.0010299	0.00003295	0.0969	2840	2950.80	-178.92	2781.88	100.00	2881.88	41.88	1.47%
2020-02-21T20:35:39.090Z	9657.78	0.28707733	2772.53	10	0.00103336	0.00001066	0.0314	2850	2960.83	-188.3	2782.53	100.00	2882.53	32.53	1.14%
2020-02-21T22:35:00.423Z	9669.19	0.28811069	2785.80	10	0.00103201	0.00002163	0.0640	2860	2970.89	-185.1	2795.80	100.00	2895.80	35.8	1.25%
2020-02-22T00:35:00.444Z	9715.38	0.28914270	2809.13	10	0.00102724	0.00002175	0.0646	2870	2980.95	-171.82	2819.13	100.00	2919.13	49.13	1.71%
2020-02-22T02:35:00.420Z	9665.60	0.29016994	2804.67	10	0.00103245	0.00002175	0.0648	2880	2991.01	-186.35	2814.67	100.00	2914.67	34.67	1.20%
2020-02-22T04:35:00.508Z	9652.83	0.29120239	2810.93	10	0.00103389	0.00002175	0.0650	2890	3001.08	-190.15	2820.93	100.00	2920.93	30.93	1.07%
2020-02-22T06:35:00.417Z	9616.00	0.29223628	2810.14	10	0.00103785	0.00002175	0.0653	2900	3011.15	-201	2820.14	100.00	2920.14	20.14	0.69%
2020-02-22T08:35:00.791Z	9654.49	0.29327413	2831.41	10	0.00103372	0.00002175	0.0655	2910	3021.22	-189.8	2841.41	100.00	2941.41	31.41	1.08%
2020-02-22T10:35:00.530Z	9640.11	0.29430785	2837.16	10	0.00103526	0.00002175	0.0657	2920	3031.29	-194.13	2847.16	100.00	2947.16	27.16	0.93%
2020-02-22T12:35:00.497Z	9683.10	0.29534311	2859.84	10	0.00103066	0.00002175	0.0659	2930	3041.36	-181.52	2869.84	100.00	2969.84	39.84	1.36%
2020-02-22T14:35:00.341Z	9654.90	0.29637377	2861.46	10	0.00103369	0.00002175	0.0661	2940	3051.43	-189.97	2871.46	100.00	2971.46	31.46	1.07%
2020-02-22T16:35:00.323Z	9630.15	0.29740746	2864.08	10	0.00103633	0.00002175	0.0664	2950	3061.50	-197.42	2874.08	100.00	2974.08	24.08	0.82%
2020-02-22T18:35:00.406Z	9664.62	0.29844379	2884.35	10	0.00103263	0.00002175	0.0666	2960	3071.57	-187.22	2894.35	100.00	2994.35	34.35	1.16%
2020-02-22T20:35:00.318Z	9706.55	0.29947642	2906.88	10	0.00102817	0.00002175	0.0668	2970	3081.64	-174.75	2916.88	100.00	3016.88	46.88	1.58%
2020-02-22T22:35:01.322Z	9682.89	0.30050459	2909.75	10	0.0010307	0.00002175	0.0670	2980	3091.71	-181.95	2919.75	100.00	3019.75	39.75	1.33%
2020-02-23T00:35:01.790Z	9682.07	0.30153529	2919.49	10	0.00103077	0.00002175	0.0672	2990	3101.78	-182.29	2929.49	100.00	3029.49	39.49	1.32%
2020-02-23T02:35:00.795Z	9688.64	0.30256606	2931.45	10	0.00103007	0.00002174	0.0674	3000	3111.85	-180.39	2941.45	100.00	3041.45	41.45	1.38%
2020-02-23T04:35:00.790Z	9900.31	0.30359613	3005.70	10	0.00100805	0.00002175	0.0677	3010	3121.92	-116.22	3015.70	100.00	3115.70	105.7	3.51%
2020-02-23T06:35:00.306Z	9922.33	0.30460418	3022.38	10	0.00100581	0.00002174	0.0679	3020	3131.99	-109.6	3032.38	100.00	3132.38	112.38	3.72%
2020-02-23T08:35:00.294Z	9911.81	0.30560999	3029.15	10	0.00100688	0.00002175	0.0681	3030	3142.06	-112.91	3039.15	100.00	3139.15	109.15	3.60%
2020-02-23T10:35:00.299Z	9950.01	0.30661687	3050.84	10	0.00100301	0.00002175	0.0683	3040	3152.13	-101.29	3060.84	100.00	3160.84	120.84	3.98%
2020-02-23T12:35:00.393Z	9870.86	0.30761988	3036.47	10	0.00101117	0.00002175	0.0685	3050	3162.20	-125.73	3046.47	100.00	3146.47	96.47	3.16%
2020-02-23T14:35:00.330Z	9915.01	0.30863105	3060.08	10	0.00100655	0.00002175	0.0688	3060	3172.27	-112.19	3070.08	100.00	3170.08	110.08	3.60%
2020-02-23T16:35:00.315Z	9892.13	0.30963760	3062.98	10	0.00100888	0.00002175	0.0690	3070	3182.34	-119.36	3072.98	100.00	3172.98	102.98	3.35%
2020-02-23T18:35:00.324Z	9909.22	0.31064648	3078.26	10	0.00100714	0.00002175	0.0692	3080	3192.41	-114.14	3088.26	100.00	3188.26	108.26	3.51%
2020-02-23T20:35:00.362Z	9891.99	0.31165362	3082.87	10	0.0010089	0.00002175	0.0694	3090	3202.48	-119.6	3092.87	100	3192.87	102.87	3.33%
2020-02-23T22:35:00.302Z	9898.93	0.31266252	3095.02	10	0.00100819	0.00002175	0.0696	3100	3212.55	-117.53	3105.02	100	3205.02	105.02	3.39%
